SBY  6:30:04 [uart_full_prove_v3] Removing directory '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3'.
SBY  6:30:04 [uart_full_prove_v3] Copy '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full.v' to '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3/src/uart_full.v'.
SBY  6:30:04 [uart_full_prove_v3] Copy '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_tx.v' to '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3/src/uart_tx.v'.
SBY  6:30:04 [uart_full_prove_v3] Copy '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_rx.v' to '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3/src/uart_rx.v'.
SBY  6:30:04 [uart_full_prove_v3] Copy '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_formal_v3.sv' to '/workspaces/digital-tools/mgr/campaigns/uart_tx/refinement_v2/runs/M020/uart_full_prove_v3/src/uart_full_formal_v3.sv'.
SBY  6:30:04 [uart_full_prove_v3] engine_0: smtbmc yices
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 47..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 47..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 48..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 48..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 49..
SBY  6:30:08 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 49..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 50..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 50..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 51..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 51..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 52..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 52..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 53..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 53..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 54..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 54..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 55..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 55..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 56..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 56..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 57..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 57..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assumptions in step 58..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:00  Checking assertions in step 58..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 59..
SBY  6:30:09 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 59..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 60..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 60..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 61..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 61..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 62..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 62..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 63..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 63..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 64..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 64..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 65..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 65..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 66..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 66..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 67..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 67..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assumptions in step 68..
SBY  6:30:10 [uart_full_prove_v3] engine_0: ##   0:00:01  Checking assertions in step 68..
